source,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_impact,koi_model_snr,koi_steff,koi_slogg,ra,dec,koi_disposition,probability
TRAPSIT,0.2967892095357591,0,0,0,0.0379,11.4,4986.0,3.01,288.13202,47.995541,2,0.0
TRAPSIT,0.95,0,0,0,0.039,13.0,5903.0,4.179,288.72644,47.906872,2,0.0
TRAPSIT,0.0,0,1,1,0.348,21.0,5791.0,4.505,290.25308,47.983318,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3515,11.8,5513.0,4.614,291.21762,47.95216,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,280.2066,43.774288,2,0.0
TRAPSIT,0.0,1,0,1,0.561,26.2,4347.0,4.645,281.9617,43.713871,2,0.0
TRAPSIT,0.768,0,1,0,1.252,451.7,5313.0,4.39,283.5701,43.736118,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,287.27939,43.76498,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.037,12.1,5283.0,3.699,288.03607,43.796139,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5297,10.3,6043.0,4.369,294.31674,43.797642,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.9508,18.3,5508.0,4.549,295.27673,43.706509,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0254,35.3,5037.0,4.54,297.5083,43.710949,2,0.0
TRAPSIT,0.0,0,0,0,0.684,15.0,6201.0,4.336,293.79514,45.098499,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,297.73325,45.078861,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.6052,6.6,6043.0,4.038,299.07831,45.05481,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1973,8.3,5779.0,3.765,284.31519,45.132259,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5682,6.2,4999.0,4.514,293.01563,45.16674,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5113,5.7,6007.0,4.158,293.61044,45.160938,2,0.0
TRAPSIT,0.968,0,0,0,0.626,21.9,5636.0,4.218,294.0434,45.139778,2,0.0
TRAPSIT,0.0,0,0,1,1.379,28.2,6176.0,4.112,297.94617,45.10014,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,290.20685,46.313541,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5102,6.5,6141.0,4.454,295.69479,46.319328,2,0.0
TRAPSIT,0.2967892095357591,0,0,1,0.4257,12.4,5780.0,4.438,296.85858,46.30019,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1194,7.2,5147.0,4.617,300.47403,46.332039,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3116,6.1,6063.0,4.476,289.87979,46.400139,2,0.0
TRAPSIT,0.904,0,0,0,0.03,19.6,5977.0,4.473,294.05762,46.441029,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3095,4.9,6208.0,4.372,296.94031,46.494099,2,0.0
TRAPSIT,0.973,0,1,0,0.869,723.3,5615.0,4.136,297.31314,46.448212,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,296.40851,47.982121,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,296.75278,47.973282,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1876,9.7,4885.0,3.815,298.74216,47.945278,2,0.0
TRAPSIT,0.0,0,1,1,0.626,61.4,5325.0,4.607,289.16986,48.06678,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,293.14627,48.058331,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1884,6.9,5991.0,4.175,294.28503,48.059448,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0124,6.9,4294.0,4.609,297.39093,48.03928,2,0.0
TRAPSIT,0.999,0,0,0,0.108,18.6,6024.0,4.309,282.23685,48.154243,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5155,11.4,5955.0,4.534,297.75494,43.789261,2,0.0
TRAPSIT,0.2967892095357591,0,0,1,0.1533,7.0,4971.0,4.482,298.62399,43.719471,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3763,3.5,5166.0,3.6,280.34219,43.83334,2,0.0
TRAPSIT,0.99,0,0,0,0.769,11.8,5023.0,4.565,281.8277,43.808689,2,0.0
TRAPSIT,0.944,0,0,0,0.62,8.9,6039.0,3.76,283.37384,43.801361,2,0.0
TRAPSIT,0.0,0,1,0,0.94,98.6,5116.0,3.994,286.69333,43.869961,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2275,18.0,4849.0,2.942,286.92426,43.82943,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0845,18.1,6231.0,4.34,290.7309,43.87009,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.7233,6.6,5523.0,4.526,300.9559,45.11108,2,0.0
TRAPSIT,0.0,0,1,0,0.146,2345.1,5323.0,3.714,283.98358,45.284752,2,0.0000000000000000000
TRAPSIT,0.2967892095357591,0,0,0,0.1359,7.8,5155.0,3.768,285.09998,45.23811,2,0.0
TRAPSIT,0.0,1,0,0,0.957,139.4,5906.0,4.467,285.91354,45.206799,2,0.0
TRAPSIT,0.0,0,1,0,1.026,890.3,6352.0,4.427,286.12524,45.276932,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3766,13.1,5583.0,4.559,289.3334,45.242641,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0963,5.4,5926.0,4.519,290.58508,45.22105,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3917,16.2,5962.0,3.882,292.87256,45.246151,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,285.59543,46.509666,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,292.40878,46.515259,2,0.0
TRAPSIT,0.0,0,1,1,1.388,112.6,5780.0,4.438,293.8945,46.592491,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2794,6.6,4965.0,4.586,294.40469,46.56572,2,0.0
TRAPSIT,0.133,0,1,0,1.275,24.2,5780.0,4.178,295.6026,46.517567,2,0.0
TRAPSIT,0.0,0,1,0,0.68,1159.5,6025.0,3.8,297.50803,46.521568,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1845,11.9,5335.0,4.613,292.38818,46.615101,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,294.52805,46.608521,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,293.45459,48.227852,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,297.9147,48.224411,2,0.0
TRAPSIT,0.2967892095357591,1,0,1,0.1559,7.6,5183.0,4.608,298.26733,48.207458,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.7546,9.8,6362.0,4.238,298.47745,48.222031,2,0.0
TRAPSIT,0.0,1,0,0,0.324,12.7,6126.0,3.731,283.54834,48.388931,2,0.0
TRAPSIT,0.0,1,0,0,0.924,662.9,6712.0,4.159,291.85208,48.319561,2,0.0
TRAPSIT,0.995,0,0,0,0.044,10.4,6277.0,4.417,297.19424,48.322891,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,281.81027,48.420395,2,0.0
TRAPSIT,0.0,0,1,1,1.253,66.9,5657.0,4.186,292.21179,43.831848,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2616,10.2,5636.0,3.809,294.08139,43.824032,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.5619,5.7,5806.0,4.473,294.57321,43.898521,2,0.0
TRAPSIT,1.0,0,0,0,0.97,11.6,5858.0,4.495,294.63257,43.807671,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,295.65958,43.85825,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0021,5.8,6099.0,4.421,295.70108,43.825218,2,0.0
TRAPSIT,0.0,0,1,0,0.699,22.0,5764.0,4.548,296.73291,43.864319,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3937,5.3,6089.0,4.495,296.76855,43.862,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2991,7.5,5066.0,3.787,294.09128,45.21767,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0846,10.3,6168.0,4.488,297.48312,45.291142,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2691,5.5,5911.0,4.337,298.50476,45.25124,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1828,7.6,4842.0,3.167,299.54834,45.283661,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.6065,8.8,4285.0,4.63,283.62271,45.382992,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3366,10.2,5220.0,3.808,286.10162,45.319191,2,0.0
TRAPSIT,0.996,0,0,0,0.196,10.6,5073.0,4.481,287.82678,45.331322,2,0.0
TRAPSIT,0.0,0,0,1,0.936,17.5,4611.0,4.551,294.80966,46.613079,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0691,7.6,5780.0,4.438,294.87628,46.607254,2,0.0
TRAPSIT,0.44,0,0,0,0.213,9.6,6304.0,4.407,295.05518,46.66975,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.093,7.0,5271.0,4.548,297.2294,46.616402,2,0.0
TRAPSIT,0.13,0,0,1,0.571,9.7,6343.0,4.408,297.38342,46.68388,2,0.0
TRAPSIT,0.0,0,1,0,1.025,449.0,6131.0,4.497,297.74112,46.660488,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,1.2803,9.0,5134.0,4.609,298.155,46.600121,2,0.0
TRAPSIT,0.0,0,0,1,0.008,12.0,6193.0,4.434,298.71469,46.650639,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1716,10.6,7202.0,4.112,286.35242,42.58577,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.6038,6.8,5099.0,3.299,286.98447,42.551121,2,0.0
TRAPSIT,0.0,0,0,1,0.157,18.4,4024.0,1.672,288.22437,42.549011,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0465,6.5,4415.0,4.58,288.76083,42.554619,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.8114,6.3,5604.0,4.375,292.49271,42.550739,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,293.43866,42.56181,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,294.26602,42.519218,2,0.0
TRAPSIT,0.0,0,1,0,0.858,3096.9,5840.0,4.57,295.61066,42.578369,2,0.00000000000000000000
TRAPSIT,0.0,0,1,0,1.127,1406.9,5487.0,4.563,281.5979,43.976479,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0922,9.1,5437.0,3.57,281.95456,43.98061,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.4315,12.1,5957.0,4.498,290.84729,43.962742,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3413,5.6,5248.0,3.368,292.50958,43.957169,2,0.0
TRAPSIT,0.999,0,0,0,0.019,34.2,6072.0,4.133,294.49487,43.91362,2,0.0
TRAPSIT,1.0,0,0,0,0.102,12.5,5635.0,4.278,294.60629,43.937141,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.9478,37.0,5926.0,4.532,294.74234,43.909351,2,0.0
TRAPSIT,0.0,0,1,0,0.712,1002.8,5911.0,4.519,295.4931,43.99353,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.6546,6.1,6074.0,4.369,287.99823,45.396439,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,289.83994,45.354191,2,0.0
TRAPSIT,0.992,0,0,0,0.999,8.1,5053.0,3.824,290.39032,45.389992,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.031,5.7,5275.0,4.571,292.77322,45.371311,2,0.0
TRAPSIT,0.313,0,0,0,0.02,12.1,5812.0,4.504,293.29337,45.342541,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.6746,9.6,5138.0,3.551,293.37994,45.31385,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5589,7.4,6282.0,4.063,298.28308,45.373589,2,0.0
TRAPSIT,0.999,0,0,0,0.948,15.5,5627.0,4.002,299.19171,45.34354,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1777,6.5,4828.0,4.63,298.9433,46.679771,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2065,6.9,5122.0,4.505,283.49139,46.757889,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.4827,9.6,4703.0,4.55,287.36737,46.76865,2,0.0
TRAPSIT,0.0,0,1,1,0.822,26.6,5780.0,4.438,294.12787,46.796848,2,0.0
TRAPSIT,0.0,0,1,1,0.199,15.4,5122.0,4.469,295.26416,46.745941,2,0.0
TRAPSIT,0.0,0,1,1,0.833,15.9,6091.0,4.487,295.2951,46.775841,2,0.0
TRAPSIT,0.013,1,0,1,0.26,7.6,4770.0,2.319,298.11667,46.721958,2,0.0
TRAPSIT,0.992,0,0,0,0.544,9.4,5913.0,4.581,298.5697,46.753971,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,286.19986,42.61301,2,0.0
TRAPSIT,0.568,0,0,1,1.007,226.6,7117.0,4.153,288.49567,42.69556,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1996,5.4,6343.0,4.375,289.27045,42.674389,2,0.0
TRAPSIT,0.0,1,0,1,0.724,21.5,6413.0,4.203,291.12695,42.62439,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,293.54224,42.699532,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.045,6.0,6210.0,4.45,293.55038,42.67226,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.799,10.5,6611.0,4.269,294.15234,42.61898,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0078,8.5,3939.0,4.735,295.41357,42.663071,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1988,11.6,5465.0,3.968,299.98801,43.917721,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0783,7.2,5936.0,4.103,300.87204,43.973541,2,0.0
TRAPSIT,0.0,0,1,0,0.922,575.0,5853.0,4.483,287.80481,44.049191,2,0.0
TRAPSIT,1.0,0,0,0,0.923,5.5,5861.0,4.546,289.2291,44.09166,2,0.0
TRAPSIT,0.0,0,1,0,0.774,3497.6,5228.0,3.906,296.41702,44.04821,1,1.0
TRAPSIT,0.2967892095357591,1,0,0,0.346,5.4,6060.0,3.65,299.59756,44.07642,2,0.0
TRAPSIT,0.275,0,0,0,0.184,8.9,5188.0,3.327,300.88522,44.081329,2,0.0
TRAPSIT,1.0,0,0,0,0.971,19.7,6996.0,3.627,300.94186,44.023651,2,0.0
TRAPSIT,0.0,0,1,0,0.772,444.4,5421.0,3.79,299.77884,45.394032,2,0.0
TRAPSIT,0.0,0,0,1,0.245,16.6,4137.0,4.646,299.82376,45.334881,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0563,6.7,6064.0,4.429,284.32489,45.482319,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3162,8.6,5468.0,4.085,287.76385,45.482159,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,2.3238,5.5,6225.0,4.45,287.81815,45.404732,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2683,5.4,6302.0,4.345,291.18909,45.49229,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.247,7.5,5438.0,4.574,291.46518,45.47007,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1572,7.9,5754.0,4.49,294.82776,45.469952,2,0.0
TRAPSIT,0.0,0,1,0,1.257,388.6,8982.0,4.111,298.87128,46.75198,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,282.1142,46.816589,2,0.0
TRAPSIT,0.0,0,0,0,0.698,14.1,6409.0,3.706,282.58215,46.81551,2,0.0
TRAPSIT,0.56,0,0,0,0.736,8.4,5725.0,4.212,283.67346,46.82272,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.328,6.3,5916.0,4.463,286.63068,46.843369,2,0.0
TRAPSIT,0.0,0,1,0,0.604,4791.0,5310.0,4.593,286.81644,46.884369,1,1.0
TRAPSIT,0.0,1,0,0,0.008,17.9,5068.0,2.827,286.90347,46.816341,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1657,8.7,6122.0,4.487,287.57361,46.822159,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.332,8.7,6014.0,3.989,295.8591,42.642189,2,0.0
TRAPSIT,0.648,1,0,0,0.651,15.4,6821.0,4.176,297.39395,42.686958,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,281.75983,42.779018,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,282.50769,42.742699,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,286.23111,42.79517,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5274,12.5,5779.0,4.526,287.01953,42.751282,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.004,7.2,5503.0,4.557,288.41675,42.7136,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,289.03937,42.701439,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0608,8.8,6202.0,4.395,287.91861,44.1213,2,0.0
TRAPSIT,0.0,0,0,1,1.04,54.5,5387.0,4.581,288.02615,44.118858,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.2421,12.1,6295.0,4.401,290.39822,44.17038,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.4631,6.3,5593.0,4.552,292.38724,44.13007,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1548,9.1,6072.0,4.51,294.59424,44.110592,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1772,18.0,5255.0,4.527,294.74133,44.131809,2,0.0
TRAPSIT,0.0,0,1,0,1.317,643.3,6565.0,3.803,294.93457,44.12981,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,295.76822,44.167011,2,0.0
TRAPSIT,0.0,0,1,0,0.309,3934.3,8572.0,3.776,296.00156,45.448132,2,0.0
TRAPSIT,0.0,0,1,0,0.719,1572.0,6792.0,4.143,297.78107,45.424278,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5027,7.8,4351.0,4.659,299.56708,45.47356,2,0.0
TRAPSIT,0.0,0,1,1,0.405,13.3,4519.0,4.688,299.97076,45.448738,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.4328,6.3,6026.0,4.302,300.08292,45.411072,2,0.0
TRAPSIT,0.2967892095357591,0,1,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,300.24493,45.498039,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,300.72061,45.460869,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3694,6.7,5083.0,4.569,283.03592,45.577709,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.524,13.5,5271.0,4.636,292.75555,46.81184,2,0.0
TRAPSIT,0.0,0,1,1,0.561,791.0,6332.0,4.26,293.0744,46.899979,2,0.0
TRAPSIT,0.0,0,0,1,0.846,186.8,6185.0,4.356,294.47601,46.86166,2,0.0
TRAPSIT,0.0,0,1,0,1.041,7846.3,6335.0,4.171,294.4783,46.863811,1,1.0
TRAPSIT,0.0,0,0,0,0.978,643.6,5297.0,4.546,296.32794,46.83963,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.4119,5.7,4979.0,4.632,297.828,46.884602,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.287,7.3,6519.0,4.108,298.27487,46.837372,2,0.0
TRAPSIT,0.989,0,0,0,0.321,11.6,5115.0,4.47,282.50021,46.918571,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,289.44095,42.741638,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0946,11.0,5122.0,3.172,291.26584,42.739491,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.0598,11.2,7612.0,3.787,292.89294,42.776581,2,0.0
TRAPSIT,0.048,0,0,0,0.072,8.1,4899.0,4.624,293.00269,42.708851,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0513,7.1,5834.0,4.284,293.44861,42.744911,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.632,7.9,5031.0,3.433,293.64182,42.736019,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,293.82782,42.771709,2,0.0
TRAPSIT,0.176,0,0,0,0.018,13.7,5142.0,3.47,295.51764,42.758942,2,0.0
TRAPSIT,0.0,0,1,1,1.244,150.5,5057.0,3.137,298.43073,44.192451,2,0.0
TRAPSIT,0.2967892095357591,1,0,1,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,301.15225,44.185116,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0547,8.1,6809.0,4.078,282.24631,44.28228,2,0.0
TRAPSIT,0.0,0,1,0,0.894,2502.9,5310.0,4.356,287.2117,44.283192,2,0.000000000000000000000
TRAPSIT,0.2967892095357591,0,0,0,0.3468,7.6,5003.0,4.602,290.01547,44.205582,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1612,5.9,6290.0,4.156,290.15518,44.254017,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.6077,7.0,5375.0,4.433,292.22482,44.29277,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.1494,15.0,6760.0,4.193,294.61761,44.216881,2,0.0
TRAPSIT,0.954,0,0,0,0.906,18.2,5474.0,4.598,285.349,45.556179,2,0.0
TRAPSIT,0.0,1,0,0,0.126,11.4,6003.0,4.176,285.80096,45.571739,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3138,10.0,3754.0,4.773,285.85172,45.511349,2,0.0
TRAPSIT,0.789,0,0,0,0.006,30.0,5197.0,4.548,288.42819,45.566269,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.5839,34.8,6423.0,4.37,288.43582,45.519852,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1207,5.2,5578.0,4.578,291.27625,45.568192,2,0.0
TRAPSIT,0.874,0,0,0,0.679,10.4,4810.0,4.633,292.81415,45.546501,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0503,8.2,6065.0,4.098,293.01486,45.577831,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.6164,7.6,4864.0,4.628,282.93451,46.994869,2,0.0
TRAPSIT,0.0,0,0,1,0.196,9.8,5715.0,4.586,287.56247,46.95116,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,288.73169,46.943699,2,0.0
TRAPSIT,0.996,0,1,1,0.233,9.7,3749.0,0.833,288.85568,46.997261,2,0.0
TRAPSIT,0.0,0,1,0,0.587,3168.8,5511.0,4.531,289.49918,46.92865,2,0.000000000000000000000
TRAPSIT,0.0,0,1,1,1.239,166.8,4980.0,3.167,290.08661,46.945202,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.0576,10.1,5354.0,4.587,290.23773,46.980042,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,294.52576,46.994301,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1125,6.7,6267.0,4.334,281.28262,42.89959,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,281.59372,42.871609,2,0.0
TRAPSIT,0.2967892095357591,0,1,0,0.9062,15.1,5164.0,3.88,282.78036,42.80621,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2674,14.4,5227.0,3.321,291.9227,42.892921,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.149,15.8,6158.0,4.453,293.96146,42.806419,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1108,5.5,5722.0,4.547,285.40469,42.907589,2,0.0
TRAPSIT,0.007,0,0,1,0.167,21.0,4870.0,2.486,288.57425,42.913288,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,295.34177,42.9958,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.9613,3.9,5047.0,2.966,294.98322,44.217911,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,296.55786,44.2831,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.083,10.6,5196.0,4.586,285.75095,44.356979,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.3218,10.6,6277.0,4.449,285.79572,44.35051,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.3619,5.7,5701.0,4.437,285.79947,44.34819,2,0.0
TRAPSIT,0.0,0,1,0,1.056,1040.1,5645.0,4.431,291.59738,44.398521,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.2208,5.4,6085.0,4.474,296.18494,44.342991,2,0.0
TRAPSIT,0.0,0,1,0,0.358,911.3,6225.0,4.009,296.90295,44.351231,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.102,7.2,6251.0,4.378,293.75519,45.500839,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.1627,14.0,6569.0,3.842,295.4079,45.535233,2,0.0
TRAPSIT,0.928,0,0,0,0.129,27.0,6551.0,4.337,296.33813,45.545109,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.159,8.2,6328.0,3.634,298.11365,45.563419,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,299.63815,45.58778,2,0.0
TRAPSIT,0.2967892095357591,0,0,0,0.7026,15.6,7892.0,3.921,299.74387,45.586361,2,0.0
TRAPSIT,0.0,0,1,1,0.709,25.3,6407.0,4.111,300.11902,45.510349,2,0.0
TRAPSIT,0.2967892095357591,1,0,0,0.993904281767956,280.2752762430939,5763.062845303867,4.199489640883978,300.41495,45.574299,2,0.0
TRAPSIT,0.01,0,0,1,0.029,9.4,5222.0,4.518,296.36893,46.957821,2,0.0
